"Number","ID","Name","Twitter","Status"
37,"127080","teru3teru6","teru3teru6","1"
37,"159246","缶これ","wonder_zone","1"
37,"157742","morizyun","zyunnosuke","1"
37,"76139","haegwan","haegwankim","1"
37,"51627","wwacky","wwacky","1"
37,"162174","kawa_fm","kawa_fm","1"
37,"167528","ks888sk",NA,"1"
37,"54996","BiwaCoder","BiwaCoder","1"
37,"167495","はたむ","gg_hatano","1"
37,"167534","yamano357","yamano357","1"
37,"71909","Yoshio Tokorosawa","dichika","1"
37,"149048","azu-azu",NA,"1"
37,"150374","siero5335","siero5335","1"
37,"102193","quattro_4","quattro_4","1"
37,"159657","suemoc","suemoc","1"
37,"125103","fukamon_xxx","fukm_xxx","1"
37,"68956","sugawi",NA,"1"
37,"108013","atg",NA,"1"
37,"132078","sanoche16","sanoche16","1"
37,"157721","Hadachi","adachi_hiroki","1"
37,"159232","Onion21","naoking_2104","1"
37,"124759","もっちぃ＠","tanimocchi","1"
37,"146721","juncoba",NA,"1"
37,"95483","kakakanae","kakakanae","1"
37,"144180","Niggorrin","Niggorrin","1"
37,"156882","taku matsumoto","bon_matz","1"
37,"165952","satt",NA,"1"
37,"71043","j310821","j310821","1"
37,"71617","teruu","teruu","1"
37,"160345","kentar0",NA,"1"
37,"75301","ほげほげです","hogehogepipi","1"
37,"130530","Tiy_Kt","Tiy_Kt","1"
37,"166327","big_marimo",NA,"1"
37,"132082","Rupy","rupyjp","1"
37,"150882","yumaendo",NA,"1"
37,"166448","なむる",NA,"1"
37,"165930","HitTips",NA,"1"
37,"55125","yuuki_0804",NA,"1"
37,"167829","chen xiaodong",NA,"1"
37,"166139","lucaskbos","LucasKBOS","1"
37,"157032","berobero11","berobero11","0"
37,"75357","millionsmile","millionsmile","0"
37,"65907","soultoru","soultoru","0"
37,"87452","maeda_z",NA,"0"
37,"146144","queqaz","queqaz","0"
37,"168243","piroyoung","piroyoung","0"
37,"91337","つっちぃ (TSUCHIDA Takuya)","takuya0301","0"
37,"165356","trtraki","trtraki","0"
37,"135701","kei.yamashita",NA,"0"
37,"19175","aad34210",NA,"0"
37,"51607","zanjibar","zanjibar","0"
38,"87866","otanet123","otanet","1"
38,"142672","srctaha","srctaha","1"
38,"167534","yamano357","yamano357","1"
38,"63539","mtkn","mtknnktm","1"
38,"152226","housecat442","housecat442","1"
38,"46156","tetsuroito","tetsuroito","1"
38,"167536","qhoie",NA,"1"
38,"150374","siero5335","siero5335","1"
38,"146727","ymaki","yoshi_flt","1"
38,"98571","Hiro_macchan","Hiro_macchan","1"
38,"104740","Takashi Kitano","kashitan","1"
38,"122210","h_chujo","h_chujo","1"
38,"132078","sanoche16","sanoche16","1"
38,"120155","Prunus1350","Prunus1350","1"
38,"52316","dubian100",NA,"1"
38,"157031","okay0502","0kayu","1"
38,"162334","photosynthesis",NA,"1"
38,"163222","tkhk11","tkhk11","1"
38,"168913","yamakita_lab","Yamakita_lab","1"
38,"52524","mikado_hito","mikado_hito","1"
38,"165898","aich_08_","aich_08_","1"
38,"11022","ixixi","ixixi","1"
38,"65699","masibonge_t","masibonge_t","1"
38,"127080","teru3teru6","teru3teru6","1"
38,"51627","wwacky","wwacky","1"
38,"75357","millionsmile","millionsmile","1"
38,"165904","suho",NA,"1"
38,"134730","ogwtch","ogawatachi","1"
38,"159207","NaotoKaribe","naoto_karibe","1"
38,"90590","ts.atnd",NA,"1"
38,"152225","tech_machii","tech_machii","1"
38,"125103","fukamon_xxx","fukm_xxx","1"
38,"165952","satt",NA,"1"
38,"32770","sfchaos","sfchaos","1"
38,"168969","mocoAK",NA,"1"
38,"115182","ghisx","ghisx","1"
38,"167495","はたむ","gg_hatano","1"
38,"167474","tkdmah","tkdmah","1"
38,"108013","atg",NA,"1"
38,"98155","hoxo_m","hoxo_m","1"
38,"161283","minami0371","minami0371","1"
38,"156310","faho","functionalaho","1"
38,"21686","kos59125","kos59125","1"
38,"159246","缶これ","wonder_zone","1"
38,"41462","mshino55","mshino55","1"
38,"149048","azu-azu",NA,"1"
38,"144546","airtoxinn","airtoxin","1"
38,"55125","yuuki_0804",NA,"1"
38,"25087","nagayoshi3",NA,"1"
38,"75301","ほげほげです","hogehogepipi","1"
38,"19175","aad34210",NA,"1"
38,"114743","暇人2世","himajin_2nd","1"
38,"80656","handyfox","_handyfox","1"
38,"157032","berobero11","berobero11","1"
38,"169262","山口将央","tyakachika","1"
38,"87523","horihorio","horihorio","1"
38,"146144","queqaz","queqaz","1"
38,"169362","YMSKB",NA,"1"
38,"169057","Msbch",NA,"1"
38,"90618","buhibaka","bugwabara","1"
38,"169415","ryry","tsuboty","1"
38,"124759","もっちぃ＠","tanimocchi","1"
38,"65907","soultoru","soultoru","1"
38,"169524","Rboy",NA,"1"
38,"169652","kentaroexp","kentaroexp","1"
38,"163703","うさぞー","dev_rabbit","1"
38,"80321","taise","_eurk","1"
38,"150887","nob_araki",NA,"1"
38,"166966","H Umeda","Sweets1942","1"
38,"5387","hiratake55","hiratake55","1"
38,"170124","m_hashimoto",NA,"1"
38,"170263","kameeedasu",NA,"1"
38,"143744","tsuna_1217","tsuna_1217","1"
38,"140227","koppe110","ko81_110","1"
38,"109963","Alan Smithee","mid_f","1"
39,"82941","obnym","obnym","1"
39,"140227","koppe110","ko81_110","1"
39,"166177","YugoKawamura",NA,"1"
39,"20377","shiraco","shiraco","1"
39,"139297","Joji Maeno","joji","1"
39,"124759","もっちぃ＠","tanimocchi","1"
39,"167534","yamano357","yamano357","1"
39,"68956","sugawi",NA,"1"
39,"87866","otanet123","otanet","1"
39,"55125","yuuki_0804",NA,"1"
39,"80290","kenzrx",NA,"1"
39,"162334","photosynthesis",NA,"1"
39,"156310","faho","functionalaho","1"
39,"162174","kawa_fm","kawa_fm","1"
39,"71617","teruu","teruu","1"
39,"152225","tech_machii","tech_machii","1"
39,"152293","tetsushicrocop",NA,"1"
39,"46156","tetsuroito","tetsuroito","1"
39,"172785","satkit",NA,"1"
39,"83174","mogamin","mogamin","1"
39,"167536","qhoie",NA,"1"
39,"165904","suho",NA,"1"
39,"50297","takotako22","takotako","1"
39,"167515","Kohei.Sakamoto",NA,"1"
39,"146727","ymaki","yoshi_flt","1"
39,"48818","gepuro","gepuro","1"
39,"172832","catapon","ctpn8256","1"
39,"150374","siero5335","siero5335","1"
39,"104942","sorami","sorami","1"
39,"172837","魚井英生",NA,"1"
39,"45291","hisashinakayama","hisashinakayama","1"
39,"157031","okay0502","0kayu","1"
39,"172852","ka.yu",NA,"1"
39,"75357","millionsmile","millionsmile","1"
39,"103023","mraz1006","mraz1006","1"
39,"163835","Jigsaw_puz",NA,"1"
39,"65907","soultoru","soultoru","1"
39,"21686","kos59125","kos59125","1"
39,"170022","shutaro.k",NA,"1"
39,"146144","queqaz","queqaz","1"
39,"166844","biblichor","yoshinorikadota","1"
39,"24501","teramonagi","teramonagi","1"
39,"142822","nezuQ","nezuq","1"
39,"102193","quattro_4","quattro_4","1"
39,"150882","yumaendo",NA,"1"
39,"169057","Msbch",NA,"1"
39,"172051","坂本龍哉","e4710knct","1"
39,"172881","data_sciesotist","data_sciesotist","1"
39,"172880","kazukibs","kazukibs","1"
39,"172882","eratostennis","eratostennis","1"
39,"172883","iam4570","teaka_experimen","1"
39,"156603","nobuya araki",NA,"1"
39,"159246","缶これ","wonder_zone","1"
39,"134264","miraihack","miraihack","1"
39,"162764","kanottyan",NA,"1"
39,"148912","sato_mitsunori","sato_mitsunori","1"
39,"169362","YMSKB",NA,"1"
39,"151291","igjit","igjit","1"
39,"150475","voco","vocobeat","1"
39,"152226","housecat442","housecat442","1"
39,"172128","田中直樹",NA,"1"
39,"172903","清水健吾",NA,"1"
39,"153149","Weda654","Weda654","1"
39,"44996","ietties","ietties","1"
39,"172914","zakisho",NA,"1"
39,"172916","NaokiFuse","nao_ponz","1"
39,"150164","あらい。","ar_jiro","1"
39,"161193","hamaetsu",NA,"1"
39,"159416","ngsho",NA,"1"
39,"130530","Tiy_Kt","Tiy_Kt","1"
39,"139991","qz70224","qz70224","1"
39,"159552","kukita","k_kukita","1"
39,"155020","kndt84","kndt84","1"
39,"149048","azu-azu",NA,"1"
39,"173211","chikutaku","chikutaku","1"
39,"59031","you1025","you_s1025","1"
39,"106999","gingi99","GINGI99","1"
39,"7568","nowroot",NA,"1"
39,"118629","UsrNameu1","UsrNameu1","1"
39,"127080","teru3teru6","teru3teru6","1"
39,"163222","tkhk11","tkhk11","0"
39,"173445","  Takagin",NA,"0"
39,"173410","watson_4869",NA,"0"
39,"173563","konpeito",NA,"0"
39,"166551","FireRaccoon","4kn_5jdB","0"
39,"143580","nozawa0301","nozawa0301","0"
39,"173806","Takafumi Nakanishi","piano_lullaby","0"
39,"138869","daiki_takaguchi","DTakaguchi","0"
39,"145711","__john_smith__","__john_smith__","0"
39,"173957","＠kou841","kou841","0"
39,"174023","amacbee","a_macbee","0"
39,"174045","kuwata123",NA,"0"
39,"150841","やまつ",NA,"0"
39,"31754","nanaya_sac","nanaya_sac","0"
39,"160625","taube","Hato810810","0"
39,"144229","さりんじゃー","salinger001101","0"
39,"174355","えっとん",NA,"0"
39,"70139","hereticreader","hereticreader","0"
39,"174586","Akie Shimizu",NA,"0"
39,"118599","hiroooo","hiroaki__suzuki","0"
39,"56257","Ysumie","Ysumie","0"
40,"104740","Takashi Kitano","kashitan","1"
40,"124759","もっちぃ＠","tanimocchi","1"
40,"152226","housecat442","housecat442","1"
40,"167534","yamano357","yamano357","1"
40,"153149","Weda654","Weda654","1"
40,"146727","ymaki","yoshi_flt","1"
40,"157031","okay0502","0kayu","1"
40,"98155","hoxo_m","hoxo_m","1"
40,"21686","kos59125","kos59125","1"
40,"140227","koppe110","ko81_110","1"
40,"48818","gepuro","gepuro","1"
40,"157032","berobero11","berobero11","1"
40,"172832","catapon","ctpn8256","1"
40,"150374","siero5335","siero5335","1"
40,"163222","tkhk11","tkhk11","1"
40,"162334","photosynthesis",NA,"1"
40,"71617","teruu","teruu","1"
40,"169362","YMSKB",NA,"1"
40,"50212","ntorek","ntorek","1"
40,"156310","faho","functionalaho","1"
40,"174730","jundoll","jun2_3","1"
40,"118915","micchi","sleeping_michi","1"
40,"92211","tashirohiro4","infinityth4","1"
40,"127692","mitz321","argyle320","1"
40,"82418","NaOHaq","NaOHaq","1"
40,"143744","tsuna_1217","tsuna_1217","1"
40,"155020","kndt84","kndt84","1"
40,"167515","Kohei.Sakamoto",NA,"1"
40,"46156","tetsuroito","tetsuroito","1"
40,"153278","juju1008","juju7ts","1"
40,"140365","MOTOGRILL","MOTOGRILL","1"
40,"102193","quattro_4","quattro_4","1"
40,"122210","h_chujo","h_chujo","1"
40,"51627","wwacky","wwacky","1"
40,"174762","fqz7c3","fqz7c3","1"
40,"56257","Ysumie","Ysumie","1"
40,"174769","まりももも","big_marimo","1"
40,"63539","mtkn","mtknnktm","1"
40,"45291","hisashinakayama","hisashinakayama","1"
40,"65907","soultoru","soultoru","1"
40,"174812","satkita","satkita","1"
40,"174586","Akie Shimizu",NA,"1"
40,"149048","azu-azu",NA,"1"
40,"174435","kumisky","kumisky","1"
40,"104942","sorami","sorami","1"
40,"24186","langstat","langstat","1"
40,"172882","eratostennis","eratostennis","1"
40,"90590","ts.atnd",NA,"1"
40,"71909","Yoshio Tokorosawa","dichika","1"
40,"136550","goaki","goaki","1"
40,"167793","okijiro",NA,"1"
40,"59031","you1025","you_s1025","1"
40,"38117","sg08",NA,"1"
40,"165898","aich_08_","aich_08_","1"
40,"174897","manabe4",NA,"1"
40,"150164","あらい。","ar_jiro","1"
40,"169057","Msbch",NA,"1"
40,"160230","IsaoIshiguro","IsaoIshiguro","1"
40,"138454","fukagai","takuya_fukagai","1"
40,"169652","kentaroexp","kentaroexp","1"
40,"169262","山口将央","tyakachika","1"
40,"175093","waka.2ya",NA,"1"
40,"172870","nonsabotage","nonsabotage","1"
40,"173410","watson_4869",NA,"1"
40,"173334","Surfing Junky",NA,"1"
40,"175199","SaitoToshiya",NA,"1"
40,"124129","mnt_shadow","mnt_shadow","1"
40,"173226","yu.sekiya",NA,"1"
40,"175539","SUGAYA ",NA,"1"
40,"52524","mikado_hito","mikado_hito","1"
40,"175887","masakiokuda",NA,"1"
40,"175905","morizo63",NA,"1"
40,"169415","ryry","tsuboty","1"
40,"83464","nisi",NA,"1"
40,"176255","mizumi","IzumiMihashi","1"
41,"91538","yhori",NA,"1"
41,"124759","もっちぃ＠","tanimocchi","1"
41,"80290","kenzrx",NA,"1"
41,"153278","juju1008","juju7ts","1"
41,"122142","kaz_yos","kaz_yos","1"
41,"109170","tom_of_death","tom_of_death","1"
41,"145711","__john_smith__","__john_smith__","1"
41,"176453","weda.654","weda_654","1"
41,"132354","yamakatu","yamakatu","1"
41,"87866","otanet123","otanet","1"
41,"150374","siero5335","siero5335","1"
41,"142672","srctaha","srctaha","1"
41,"150475","voco","vocobeat","1"
41,"177350","stophop",NA,"1"
41,"167515","Kohei.Sakamoto",NA,"1"
41,"98155","hoxo_m","hoxo_m","1"
41,"102193","quattro_4","quattro_4","1"
41,"173226","yu.sekiya",NA,"1"
41,"83547","kenchan0130_aki","kenchan0130","1"
41,"177357","JunAA",NA,"1"
41,"167534","yamano357","yamano357","1"
41,"165952","satt",NA,"1"
41,"20454","jmaeno",NA,"1"
41,"177361","kawasssiii","kawasssiii","1"
41,"142822","nezuQ","nezuq","1"
41,"38117","sg08",NA,"1"
41,"7568","nowroot",NA,"1"
41,"104740","Takashi Kitano","kashitan","1"
41,"166177","YugoKawamura",NA,"1"
41,"152319","dmisawa",NA,"1"
41,"123622","shinozw","YusukeShinozawa","1"
41,"175199","SaitoToshiya",NA,"1"
41,"140227","koppe110","ko81_110","1"
41,"92807","keitanishiyama","keita321231","1"
41,"36365","haroperi","haroperi","1"
41,"152262","hirokik","h_kawahara","1"
41,"76139","haegwan","haegwankim","1"
41,"148219","usausausa",NA,"1"
41,"144229","さりんじゃー","salinger001101","1"
41,"177449","makiosum","makiosum","1"
41,"90590","ts.atnd",NA,"1"
41,"157031","okay0502","0kayu","1"
41,"177470","tallman5963",NA,"1"
41,"42227","Yoshiaki Sakai",NA,"1"
41,"177478","おのでぃー",NA,"1"
41,"125103","fukamon_xxx","fukm_xxx","1"
41,"169362","YMSKB",NA,"1"
41,"174762","fqz7c3","fqz7c3","1"
41,"163222","tkhk11","tkhk11","1"
41,"174435","kumisky","kumisky","1"
41,"156310","faho","functionalaho","1"
41,"170492","kenmoro","kenmoro1","1"
41,"165930","HitTips",NA,"1"
41,"98571","Hiro_macchan","Hiro_macchan","1"
41,"71617","teruu","teruu","1"
41,"174926","smzkng","smzkng","1"
41,"174897","manabe4",NA,"1"
41,"177569","uribo","u_ribo","1"
41,"82418","NaOHaq","NaOHaq","1"
41,"41251","horitaku1124","horitaku1124","1"
41,"174084","KennyISHIMURA","KennyISHIMURA","1"
41,"5387","hiratake55","hiratake55","1"
41,"176255","mizumi","IzumiMihashi","1"
41,"143521","s04416as2",NA,"1"
41,"127692","mitz321","argyle320","1"
41,"6418","yatsuta","tyatsuta","1"
41,"157504","koiue3915","koiue3915","1"
41,"166115","secret_hamuhamu","secret_hamuhamu","1"
41,"81040","とりっく","torithetorick","1"
41,"83174","mogamin","mogamin","1"
41,"7814","ayucat (ld)",NA,"1"
41,"23516","kazfuji",NA,"1"
41,"177853","kyokoo",NA,"1"
41,"160625","taube","Hato810810","1"
41,"177903","N_hanx","N_Hanx","1"
41,"177925","R_YU３",NA,"1"
41,"127080","teru3teru6","teru3teru6","1"
41,"150841","やまつ",NA,"1"
41,"149431","florets","florets1","1"
41,"32288","a_bicky","a_bicky","1"
41,"108013","atg",NA,"1"
41,"166416","リュウザキ","teruyasu33","1"
41,"178105","MarchHal",NA,"1"
41,"80838","keaton","motake2010","1"
41,"178229","しんめー",NA,"1"
41,"178250","まつしたー",NA,"1"
41,"156379","Pawel Rusin","RusinPaw","1"
41,"177516","h_suetsugu","suetsugu_h","1"
41,"165898","aich_08_","aich_08_","1"
41,"145527","ysawato","ysawato","1"
41,"142862","Nakano_NY","Nakano__NY","1"
41,"178509","吉田幸生","yoshida_ajacc","1"
41,"178601","rie_s",NA,"1"
41,"81466","f_mora","neo_fujimora","1"
41,"169652","kentaroexp","kentaroexp","1"
41,"178693","yams",NA,"1"
41,"178719","とある技術者","toaru_gi","1"
41,"178441","URA__","URA__","1"
41,"79531","shogo82148","shogo82148","1"
41,"178781","smiki",NA,"1"
41,"132078","sanoche16","sanoche16","0"
41,"149048","azu-azu",NA,"0"
41,"178840","Masa.Y",NA,"0"
41,"178411","ym-kge",NA,"0"
41,"178905","Hiroshi Hamasaki","hiroshihamasaki","0"
41,"178333","yoshioka kazuki",NA,"0"
41,"87452","maeda_z",NA,"0"
41,"37862","suenaga","sue738","0"
41,"179221","y4ge",NA,"0"
41,"149215","Andy FU",NA,"0"
42,"87866","otanet123","otanet","1"
42,"162334","photosynthesis",NA,"1"
42,"146727","ymaki","yoshi_flt","1"
42,"174812","satkita","satkita","1"
42,"82941","obnym","obnym","1"
42,"109170","tom_of_death","tom_of_death","1"
42,"65907","soultoru","soultoru","1"
42,"104740","Takashi Kitano","kashitan","1"
42,"176453","weda.654","weda_654","1"
42,"167534","yamano357","yamano357","1"
42,"165898","aich_08_","aich_08_","1"
42,"46156","tetsuroito","tetsuroito","1"
42,"178601","rie_s",NA,"1"
42,"98155","hoxo_m","hoxo_m","1"
42,"173226","yu.sekiya",NA,"1"
42,"180034","freed944","freed944","1"
42,"13250","utonesm","utonesm","1"
42,"166177","YugoKawamura",NA,"1"
42,"56211","tetsuyas","tetsuyas","1"
42,"23516","kazfuji",NA,"1"
42,"198281","Tatsuru","tk_jpn","1"
42,"181201","Hikaru Suwa",NA,"1"
42,"98571","Hiro_macchan","Hiro_macchan","1"
42,"167515","Kohei.Sakamoto",NA,"1"
42,"127692","mitz321","argyle320","1"
42,"59604","shimaa","akinas","1"
42,"55125","yuuki_0804",NA,"1"
42,"156310","faho","functionalaho","1"
42,"160230","IsaoIshiguro","IsaoIshiguro","1"
42,"173378","asak","tRiaeZ1","1"
42,"125456","motivic","motivic_","1"
42,"24501","teramonagi","teramonagi","1"
42,"124759","もっちぃ＠","tanimocchi","1"
42,"181235","daa_rrs","daa_rrs","1"
42,"140365","MOTOGRILL","MOTOGRILL","1"
42,"152218","kkc","kikuchi1111","1"
42,"137417","dr_paradi","dr_paradi","1"
42,"75657","Nekopuni","Nekopuni_","1"
42,"93934","fuji_fujimon","fuji_fujimon","1"
42,"181306","tshibu5",NA,"1"
42,"115910","kaleidoring","kaleidoring","1"
42,"48818","gepuro","gepuro","1"
42,"80838","keaton","motake2010","1"
42,"181317","moichi",NA,"1"
42,"127080","teru3teru6","teru3teru6","1"
42,"168243","piroyoung","piroyoung","1"
42,"149048","azu-azu",NA,"1"
42,"160636","takmak","TakTakmak4","1"
42,"181375","soros81","soros81","1"
42,"181401","Ross Leedham",NA,"1"
42,"181409","masahero21",NA,"1"
42,"175905","morizo63",NA,"1"
42,"109963","Alan Smithee","mid_f","1"
42,"179710","Atsumax88",NA,"1"
42,"79178","ohtaman_",NA,"1"
42,"90926","tomoshige_n","tomoshige_n","1"
42,"181505","disk1118","usudaisuke","1"
42,"56980","ts_3156",NA,"1"
42,"21686","kos59125","kos59125","1"
42,"169652","kentaroexp","kentaroexp","1"
42,"175887","masakiokuda",NA,"1"
42,"36294","nakayamachama",NA,"1"
42,"110093","junjun_math","junjun_math","1"
42,"167485","yyhhyy","yyhhyy","1"
42,"181788","j-kojima",NA,"1"
42,"75357","millionsmile","millionsmile","1"
42,"149985","れいや","ray201111","1"
42,"177841","saitong","sakuyou_fude","1"
42,"181874","keita_kido","KeitaKido","1"
42,"169194","biccuriman","14furotake","1"
42,"181892","なごみそ","NagominHotMotto","1"
42,"144702","明部良隆",NA,"1"
42,"181911","shinnopikee","shinnopikee","1"
42,"181919","YamaYuri",NA,"1"
42,"126831","Itani Yosuke","YosukeItani","1"
42,"152226","housecat442","housecat442","1"
42,"52897","takemikami","takemikami","1"
42,"172856","skitaoka","skitaoka_","1"
42,"180447","hayataka88","hayataka88","1"
42,"182049","marueaves",NA,"1"
42,"182054","chika.k",NA,"1"
42,"175126","makiedan","makiedan","1"
42,"182095","thutty",NA,"1"
42,"182115","tn1031","tn1031","1"
42,"182211","ruka14",NA,"1"
42,"182212","Shuji",NA,"1"
42,"182227","taddam","rip_curl_jp1","1"
42,"157504","koiue3915","koiue3915","1"
42,"182300","GoKamochi","InsectGO","1"
42,"171421","Kotaro_Hirayama","Kotaro_Hirayama","1"
42,"163222","tkhk11","tkhk11","1"
42,"182354","shigekei12",NA,"1"
42,"71617","teruu","teruu","1"
42,"182648","ryot","bianconero0426","1"
42,"182657","110ken",NA,"1"
42,"182668","shosuzuki",NA,"1"
42,"182698","Kato",NA,"1"
42,"85335","yutannihilation","yutannihilation","1"
42,"142822","nezuQ","nezuq","1"
42,"40046","Ted__Henry","Ted__Henry","1"
42,"7568","nowroot",NA,"1"
42,"182865","hamaetsu_","hamaetsu_","1"
42,"182868","activemi","activemi","1"
42,"182886","にしむし","nishimu1246","1"
42,"182899","masachika",NA,"1"
42,"175542","inakamon","tsubo_ma_kun","1"
42,"51260","yamada_takafumi","ymd5","1"
42,"183122","kgmyshin",NA,"1"
42,"183167","NakazawaK",NA,"1"
42,"82418","NaOHaq","NaOHaq","1"
42,"37862","suenaga","sue738","1"
42,"183318","alex_1058","alex_1058","1"
42,"176255","mizumi","IzumiMihashi","1"
42,"1468","showyou",NA,"1"
42,"166966","H Umeda","Sweets1942","1"
42,"108013","atg",NA,"1"
42,"107272","いしいし",NA,"1"
42,"51607","zanjibar","zanjibar","1"
42,"183420","kotarojapan",NA,"1"
43,"87866","otanet123","otanet","1"
43,"109170","tom_of_death","tom_of_death","1"
43,"173957","＠kou841","kou841","1"
43,"163222","tkhk11","tkhk11","1"
43,"82941","obnym","obnym","1"
43,"167515","Kohei.Sakamoto",NA,"1"
43,"180910","kokumura","kurokumac","1"
43,"68955","hongo35","hongo35","1"
43,"132078","sanoche16","sanoche16","1"
43,"182899","masachika",NA,"1"
43,"46156","tetsuroito","tetsuroito","1"
43,"169362","YMSKB",NA,"1"
43,"167534","yamano357","yamano357","1"
43,"98155","hoxo_m","hoxo_m","1"
43,"181892","なごみそ","NagominHotMotto","1"
43,"75666","saki..","sakiikoo","1"
43,"124759","もっちぃ＠","tanimocchi","1"
43,"168913","yamakita_lab","Yamakita_lab","1"
43,"21686","kos59125","kos59125","1"
43,"91538","yhori",NA,"1"
43,"104740","Takashi Kitano","kashitan","1"
43,"162334","photosynthesis",NA,"1"
43,"181401","Ross Leedham",NA,"1"
43,"176453","weda.654","weda_654","1"
43,"150374","siero5335","siero5335","1"
43,"184333","takadesu",NA,"1"
43,"182354","shigekei12",NA,"1"
43,"2269","manozo","manozo","1"
43,"71617","teruu","teruu","1"
43,"118085","@ActuaryDay","ActuaryDay","1"
43,"127692","mitz321","argyle320","1"
43,"70996","hashk1","hashk1","1"
43,"174900","dreistein","usagi_tsukai","1"
43,"184142","yutaka1986",NA,"1"
43,"122439","somecead","akasatorio","1"
43,"155334","aeroplan",NA,"1"
43,"149048","azu-azu",NA,"1"
43,"181505","disk1118","usudaisuke","1"
43,"165898","aich_08_","aich_08_","1"
43,"48818","gepuro","gepuro","1"
43,"82418","NaOHaq","NaOHaq","1"
43,"87405","masatoh",NA,"1"
43,"184196","南　秀紀",NA,"1"
43,"184524","matsushima92","carbonphilia","1"
43,"158004","Teito.Nakagawa","TeitoNakagawa","1"
43,"184537","b8eansatz",NA,"1"
43,"19175","aad34210",NA,"1"
43,"181911","shinnopikee","shinnopikee","1"
43,"174762","fqz7c3","fqz7c3","1"
43,"144421","katada_y","katada_y","1"
43,"157031","okay0502","0kayu","1"
43,"173334","Surfing Junky",NA,"1"
43,"184852","charisma",NA,"1"
43,"184888","takawai","harapekoya55","1"
43,"175905","morizo63",NA,"1"
43,"174435","kumisky","kumisky","1"
43,"59031","you1025","you_s1025","1"
43,"87452","maeda_z",NA,"1"
43,"173226","yu.sekiya",NA,"1"
43,"127080","teru3teru6","teru3teru6","1"
43,"52316","dubian100",NA,"1"
43,"1468","showyou",NA,"1"
43,"146727","ymaki","yoshi_flt","1"
44,"132078","sanoche16","sanoche16","1"
44,"180910","kokumura","kurokumac","1"
44,"177361","kawasssiii","kawasssiii","1"
44,"124759","もっちぃ＠","tanimocchi","1"
44,"70996","hashk1","hashk1","1"
44,"174084","KennyISHIMURA","KennyISHIMURA","1"
44,"163222","tkhk11","tkhk11","1"
44,"176255","mizumi","IzumiMihashi","1"
44,"93934","fuji_fujimon","fuji_fujimon","1"
44,"181892","なごみそ","NagominHotMotto","1"
44,"127692","mitz321","argyle320","1"
44,"169262","山口将央","tyakachika","1"
44,"98251","kensuke3238","kensuke3238","1"
44,"82418","NaOHaq","NaOHaq","1"
44,"187504","arieee0","arieee0","1"
44,"98155","hoxo_m","hoxo_m","1"
44,"187505","msbcyut","spotted_trout","1"
44,"176453","weda.654","weda_654","1"
44,"160230","IsaoIshiguro","IsaoIshiguro","1"
44,"167534","yamano357","yamano357","1"
44,"168243","piroyoung","piroyoung","1"
44,"25087","nagayoshi3",NA,"1"
44,"174897","manabe4",NA,"1"
44,"51627","wwacky","wwacky","1"
44,"173226","yu.sekiya",NA,"1"
44,"174762","fqz7c3","fqz7c3","1"
44,"181911","shinnopikee","shinnopikee","1"
44,"87523","horihorio","horihorio","1"
44,"122605","SHAYOU",NA,"1"
44,"150374","siero5335","siero5335","1"
44,"165898","aich_08_","aich_08_","1"
44,"102193","quattro_4","quattro_4","1"
44,"52897","takemikami","takemikami","1"
44,"166356","yasuworldi",NA,"1"
44,"150475","voco","vocobeat","1"
44,"85335","yutannihilation","yutannihilation","1"
44,"104740","Takashi Kitano","kashitan","1"
44,"182354","shigekei12",NA,"1"
44,"144675","クッキー","February_6_1988","1"
44,"159246","缶これ","wonder_zone","1"
44,"187569","Yusuke_57369",NA,"1"
44,"51260","yamada_takafumi","ymd5","1"
44,"144702","明部良隆",NA,"1"
44,"181306","tshibu5",NA,"1"
44,"187647","n_hamasaki","nyanchu0608","1"
44,"71617","teruu","teruu","1"
44,"187653","maxtor",NA,"1"
44,"187658","Wolfson",NA,"1"
44,"159207","NaotoKaribe","naoto_karibe","1"
44,"174435","kumisky","kumisky","1"
44,"105049","G.O.R.N","gorn","1"
44,"174900","dreistein","usagi_tsukai","1"
44,"186941","ももちゃん","momochaaam25","1"
44,"183165","ぷりぷりジョーカー","KazunoriKomai","1"
44,"81040","とりっく","torithetorick","1"
44,"178229","しんめー",NA,"1"
44,"187854","ykatada",NA,"1"
44,"187856","tepei",NA,"1"
44,"187902","吉田 幸生",NA,"1"
44,"161283","minami0371","minami0371","1"
44,"187943","keiko.y","kiri_kei","1"
44,"173334","Surfing Junky",NA,"1"
44,"149048","azu-azu",NA,"1"
44,"187975","kznrokura",NA,"1"
44,"162720","synskey",NA,"1"
44,"187979","mikio_mkmd",NA,"1"
44,"179221","y4ge",NA,"1"
44,"46156","tetsuroito","tetsuroito","1"
44,"2269","manozo","manozo","1"
44,"142202","むらおか","15kMr","1"
44,"188085","su_9qu","su_9qu","1"
44,"52316","dubian100",NA,"1"
44,"38117","sg08",NA,"1"
44,"184852","charisma",NA,"1"
44,"36294","nakayamachama",NA,"1"
44,"127080","teru3teru6","teru3teru6","1"
44,"168557","dlmasa","masa0310","1"
44,"188561","hirudai","hirudai","1"
44,"156379","Pawel Rusin","RusinPaw","1"
44,"87452","maeda_z",NA,"1"
44,"80838","keaton","motake2010","0"
44,"172832","catapon","ctpn8256","0"
44,"184524","matsushima92","carbonphilia","0"
